Text,Image
urn:cts:greekLit:tlg0012.tlg001.e3:11.546,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.244,0.5832,0.2086,0.0262"
urn:cts:greekLit:tlg0012.tlg001.e3:11.547,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2471,0.599,0.2086,0.0257"
urn:cts:greekLit:tlg0012.tlg001.e3:11.548,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2421,0.6204,0.2086,0.0233"
urn:cts:greekLit:tlg0012.tlg001.e3:11.549,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2494,0.6342,0.2086,0.0233"
urn:cts:greekLit:tlg0012.tlg001.e3:11.550,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.249,0.6509,0.2086,0.0233"
urn:cts:greekLit:tlg0012.tlg001.e3:11.551,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2471,0.668,0.2086,0.0248"
urn:cts:greekLit:tlg0012.tlg001.e3:11.552,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2478,0.6833,0.2086,0.0248"
urn:cts:greekLit:tlg0012.tlg001.e3:11.553,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2484,0.7009,0.2086,0.0257"
urn:cts:greekLit:tlg0012.tlg001.e3:11.554,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.2484,0.7181,0.2086,0.0295"
urn:cts:greekLit:tlg0012.tlg001.e3:11.555,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4988,0.3196,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.556,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4966,0.3406,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.557,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4966,0.3572,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.558,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4904,0.3748,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.559,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4915,0.392,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.560,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4904,0.4096,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.561,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4918,0.4229,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.562,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4911,0.4422,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.563,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.49,0.4588,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.564,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4896,0.4754,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.565,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4893,0.4936,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.566,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.49,0.5096,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.567,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4896,0.5234,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.568,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4911,0.5422,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.569,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4896,0.5588,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.570,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4878,0.5748,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.571,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4889,0.5902,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.572,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4933,0.6068,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.573,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4929,0.6245,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.574,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4918,0.64,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.575,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4819,0.6543,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.576,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.49,0.6731,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.577,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.49,0.6902,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.578,"urn:cite:hmt:e3bifolio.E3_147v_148r@0.4952,0.7073,0.2371,0.0237"
urn:cts:greekLit:tlg0012.tlg001.e3:11.579,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2412,0.2992,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.580,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2422,0.3188,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.581,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2412,0.3338,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.582,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2452,0.3534,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.583,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2442,0.3684,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.584,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2422,0.3865,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.585,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2432,0.4015,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.586,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2442,0.4195,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.587,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2402,0.4361,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.588,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2412,0.4526,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.589,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2442,0.4707,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.590,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2452,0.4842,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.591,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2442,0.5008,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.592,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2412,0.5188,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.593,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2452,0.5368,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.594,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2452,0.5534,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.595,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2452,0.5684,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.596,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2402,0.585,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.597,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2382,0.603,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.598,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2422,0.6195,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.599,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2452,0.6346,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.600,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2432,0.6511,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.601,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2452,0.6677,0.2312,0.0256"
urn:cts:greekLit:tlg0012.tlg001.e3:11.602,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.2482,0.6842,0.2312,0.0316"
urn:cts:greekLit:tlg0012.tlg001.e3:11.603,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4965,0.3038,0.2312,0.0316"
urn:cts:greekLit:tlg0012.tlg001.e3:11.604,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4935,0.3233,0.2362,0.0316"
urn:cts:greekLit:tlg0012.tlg001.e3:11.605,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4885,0.3368,0.2362,0.0316"
urn:cts:greekLit:tlg0012.tlg001.e3:11.606,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4925,0.3534,0.2312,0.0316"
urn:cts:greekLit:tlg0012.tlg001.e3:11.607,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4895,0.3699,0.2392,0.0316"
urn:cts:greekLit:tlg0012.tlg001.e3:11.608,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4915,0.388,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.609,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4905,0.406,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.610,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4905,0.4211,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.611,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4885,0.4376,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.612,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4885,0.4556,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.613,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4875,0.4737,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.614,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4905,0.4872,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.615,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4875,0.5053,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.616,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4835,0.5233,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.617,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4895,0.5383,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.618,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4875,0.5564,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.619,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4875,0.5714,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.620,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4855,0.5895,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.621,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4835,0.6045,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.622,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4865,0.6226,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.623,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4875,0.6391,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.624,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4865,0.6571,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.625,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4845,0.6707,0.2392,0.0301"
urn:cts:greekLit:tlg0012.tlg001.e3:11.626,"urn:cite:hmt:e3bifolio.E3_148v_149r@0.4825,0.6857,0.2392,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.627,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2432,0.3205,0.2052,0.0306"
urn:cts:greekLit:tlg0012.tlg001.e3:11.628,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.245,0.3399,0.207,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.629,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.245,0.356,0.2032,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.630,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2442,0.3739,0.207,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.631,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2442,0.3888,0.2088,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.632,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2424,0.4072,0.2088,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.633,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2432,0.4236,0.2088,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.634,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2429,0.4392,0.2088,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.635,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2417,0.4564,0.2088,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.636,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2419,0.4717,0.2088,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.637,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2406,0.4885,0.2088,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.638,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2411,0.5038,0.2088,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.639,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2406,0.5213,0.2088,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.640,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2437,0.537,0.2098,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.641,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2429,0.5538,0.2098,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.642,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2404,0.5702,0.2113,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.643,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2404,0.5702,0.2113,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.644,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2432,0.6042,0.2113,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.645,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2445,0.6218,0.2113,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.646,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2434,0.6371,0.2113,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.647,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2424,0.6539,0.2113,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.648,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2417,0.6707,0.2113,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.649,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2417,0.6863,0.2113,0.0275"
urn:cts:greekLit:tlg0012.tlg001.e3:11.650,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.2432,0.6978,0.2113,0.0321"
urn:cts:greekLit:tlg0012.tlg001.e3:11.651,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5042,0.3251,0.2118,0.0276"
urn:cts:greekLit:tlg0012.tlg001.e3:11.652,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5036,0.3438,0.2118,0.0276"
urn:cts:greekLit:tlg0012.tlg001.e3:11.653,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5042,0.3598,0.2138,0.0289"
urn:cts:greekLit:tlg0012.tlg001.e3:11.654,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5042,0.3749,0.2189,0.0289"
urn:cts:greekLit:tlg0012.tlg001.e3:11.655,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.4973,0.3945,0.2189,0.028"
urn:cts:greekLit:tlg0012.tlg001.e3:11.656,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.4997,0.4101,0.2189,0.0307"
urn:cts:greekLit:tlg0012.tlg001.e3:11.657,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5021,0.4301,0.202,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.658,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5045,0.4466,0.2168,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.659,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5036,0.463,0.2168,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.660,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5042,0.479,0.2168,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.661,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5042,0.4959,0.2168,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.662,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.503,0.5137,0.2168,0.0285"
urn:cts:greekLit:tlg0012.tlg001.e3:11.663,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5021,0.5298,0.2168,0.0294"
urn:cts:greekLit:tlg0012.tlg001.e3:11.664,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5018,0.532,0.2168,0.0329"
urn:cts:greekLit:tlg0012.tlg001.e3:11.665,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5021,0.5475,0.2168,0.0329"
urn:cts:greekLit:tlg0012.tlg001.e3:11.666,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5018,0.564,0.2168,0.0289"
urn:cts:greekLit:tlg0012.tlg001.e3:11.667,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5012,0.5809,0.2168,0.0289"
urn:cts:greekLit:tlg0012.tlg001.e3:11.668,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5012,0.5978,0.2168,0.0311"
urn:cts:greekLit:tlg0012.tlg001.e3:11.669,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5003,0.6125,0.2168,0.0334"
urn:cts:greekLit:tlg0012.tlg001.e3:11.670,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5012,0.6299,0.2112,0.0329"
urn:cts:greekLit:tlg0012.tlg001.e3:11.671,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5,0.6517,0.2112,0.0298"
urn:cts:greekLit:tlg0012.tlg001.e3:11.672,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.4997,0.6677,0.2112,0.0298"
urn:cts:greekLit:tlg0012.tlg001.e3:11.673,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5015,0.6828,0.2112,0.0303"
urn:cts:greekLit:tlg0012.tlg001.e3:11.674,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5018,0.6975,0.2115,0.0347"
urn:cts:greekLit:tlg0012.tlg001.e3:11.675,"urn:cite:hmt:e3bifolio.E3_149v_150r@0.5021,0.7144,0.2115,0.0347"
urn:cts:greekLit:tlg0012.tlg001.e3:11.676,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3083,0.2647,0.2152,0.0346"
urn:cts:greekLit:tlg0012.tlg001.e3:11.677,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3113,0.2902,0.2192,0.0346"
urn:cts:greekLit:tlg0012.tlg001.e3:11.678,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3113,0.3068,0.2192,0.0346"
urn:cts:greekLit:tlg0012.tlg001.e3:11.679,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3103,0.3233,0.2192,0.0346"
urn:cts:greekLit:tlg0012.tlg001.e3:11.680,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3093,0.3414,0.2192,0.0346"
urn:cts:greekLit:tlg0012.tlg001.e3:11.681,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3103,0.3609,0.2192,0.0346"
urn:cts:greekLit:tlg0012.tlg001.e3:11.682,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3103,0.3729,0.2192,0.0346"
urn:cts:greekLit:tlg0012.tlg001.e3:11.683,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3063,0.3925,0.2192,0.0346"
urn:cts:greekLit:tlg0012.tlg001.e3:11.684,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3093,0.409,0.2232,0.0346"
urn:cts:greekLit:tlg0012.tlg001.e3:11.685,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3083,0.4241,0.2232,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.686,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3083,0.4421,0.2232,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.687,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3093,0.4617,0.2232,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.688,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3123,0.4767,0.2232,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.689,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3063,0.4947,0.2232,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.690,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3073,0.5098,0.2232,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.691,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3083,0.5263,0.2232,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.692,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3063,0.5444,0.2232,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.693,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3103,0.5624,0.2232,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.694,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3113,0.5789,0.2232,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.695,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3103,0.5985,0.2232,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.696,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3123,0.6135,0.2232,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.697,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3103,0.6331,0.2232,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.698,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3113,0.6451,0.2232,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.699,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.3103,0.6662,0.2232,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.700,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5536,0.2647,0.2232,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.701,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5536,0.2857,0.2232,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.702,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5536,0.3023,0.2262,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.703,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5536,0.3218,0.2262,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.704,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5516,0.3368,0.2262,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.705,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5485,0.3564,0.2262,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.706,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5516,0.3744,0.2262,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.707,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5485,0.391,0.2262,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.708,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5495,0.4075,0.2262,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.709,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5495,0.4241,0.2262,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.710,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5506,0.4406,0.2262,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.711,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5455,0.4571,0.2262,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.712,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5495,0.4752,0.2262,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.713,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5495,0.4917,0.2262,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.714,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5495,0.5113,0.2262,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.715,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5495,0.5263,0.2262,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.716,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5485,0.5444,0.2262,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.717,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5506,0.5639,0.2282,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.718,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5495,0.5789,0.2282,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.719,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5485,0.597,0.2282,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.720,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5465,0.615,0.2282,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.721,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5475,0.6331,0.2282,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.722,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5475,0.6466,0.2282,0.0361"
urn:cts:greekLit:tlg0012.tlg001.e3:11.723,"urn:cite:hmt:e3bifolio.E3_150v_151r@0.5465,0.6632,0.2282,0.0406"
urn:cts:greekLit:tlg0012.tlg001.e3:11.724,"IMG"
urn:cts:greekLit:tlg0012.tlg001.e3:11.725,"IMG"
urn:cts:greekLit:tlg0012.tlg001.e3:11.726,"IMG"
urn:cts:greekLit:tlg0012.tlg001.e3:11.727,"IMG"
urn:cts:greekLit:tlg0012.tlg001.e3:11.728,"IMG"
urn:cts:greekLit:tlg0012.tlg001.e3:11.729,"IMG"
urn:cts:greekLit:tlg0012.tlg001.e3:11.730,"IMG"
urn:cts:greekLit:tlg0012.tlg001.e3:11.731,"IMG"
urn:cts:greekLit:tlg0012.tlg001.e3:11.732,"IMG"
